@relation SpokenArabicDigits_channel_6

@attribute channel_6_0 numeric
@attribute channel_6_1 numeric
@attribute channel_6_2 numeric
@attribute channel_6_3 numeric
@attribute channel_6_4 numeric
@attribute channel_6_5 numeric
@attribute channel_6_6 numeric
@attribute channel_6_7 numeric
@attribute channel_6_8 numeric
@attribute channel_6_9 numeric
@attribute channel_6_10 numeric
@attribute channel_6_11 numeric
@attribute channel_6_12 numeric
@attribute channel_6_13 numeric
@attribute channel_6_14 numeric
@attribute channel_6_15 numeric
@attribute channel_6_16 numeric
@attribute channel_6_17 numeric
@attribute channel_6_18 numeric
@attribute channel_6_19 numeric
@attribute channel_6_20 numeric
@attribute channel_6_21 numeric
@attribute channel_6_22 numeric
@attribute channel_6_23 numeric
@attribute channel_6_24 numeric
@attribute channel_6_25 numeric
@attribute channel_6_26 numeric
@attribute channel_6_27 numeric
@attribute channel_6_28 numeric
@attribute channel_6_29 numeric
@attribute channel_6_30 numeric
@attribute channel_6_31 numeric
@attribute channel_6_32 numeric
@attribute channel_6_33 numeric
@attribute channel_6_34 numeric
@attribute channel_6_35 numeric
@attribute channel_6_36 numeric
@attribute channel_6_37 numeric
@attribute channel_6_38 numeric
@attribute channel_6_39 numeric
@attribute channel_6_40 numeric
@attribute channel_6_41 numeric
@attribute channel_6_42 numeric
@attribute channel_6_43 numeric
@attribute channel_6_44 numeric
@attribute channel_6_45 numeric
@attribute channel_6_46 numeric
@attribute channel_6_47 numeric
@attribute channel_6_48 numeric
@attribute channel_6_49 numeric
@attribute channel_6_50 numeric
@attribute channel_6_51 numeric
@attribute channel_6_52 numeric
@attribute channel_6_53 numeric
@attribute channel_6_54 numeric
@attribute channel_6_55 numeric
@attribute channel_6_56 numeric
@attribute channel_6_57 numeric
@attribute channel_6_58 numeric
@attribute channel_6_59 numeric
@attribute channel_6_60 numeric
@attribute channel_6_61 numeric
@attribute channel_6_62 numeric
@attribute channel_6_63 numeric
@attribute channel_6_64 numeric
@attribute channel_6_65 numeric
@attribute channel_6_66 numeric
@attribute channel_6_67 numeric
@attribute channel_6_68 numeric
@attribute channel_6_69 numeric
@attribute channel_6_70 numeric
@attribute channel_6_71 numeric
@attribute channel_6_72 numeric
@attribute channel_6_73 numeric
@attribute channel_6_74 numeric
@attribute channel_6_75 numeric
@attribute channel_6_76 numeric
@attribute channel_6_77 numeric
@attribute channel_6_78 numeric
@attribute channel_6_79 numeric
@attribute channel_6_80 numeric
@attribute channel_6_81 numeric
@attribute channel_6_82 numeric
@attribute channel_6_83 numeric
@attribute channel_6_84 numeric
@attribute channel_6_85 numeric
@attribute channel_6_86 numeric
@attribute channel_6_87 numeric
@attribute channel_6_88 numeric
@attribute channel_6_89 numeric
@attribute channel_6_90 numeric
@attribute channel_6_91 numeric
@attribute channel_6_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.36516,0.42988,0.82077,0.067443,0.99867,0.78212,0.7215,0.60558,1.2299,0.73737,-0.46581,-2.1699,-1.9985,-2.1356,-2.8201,-2.2715,-1.4414,-1.3484,-0.53021,-0.47449,-0.090599,0.065925,-0.30934,-0.92402,-1.0314,-0.8805,-1.377,-1.8941,-2.706,-2.0087,-1.4969,-1.184,-1.3444,-0.95975,-1.0856,-0.8854,-0.51269,-1.4174,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.41408,1.2697,0.67672,0.71546,0.032367,0.67016,0.95602,0.66356,0.45155,-0.54747,-1.7031,-1.8676,-1.7732,-1.6669,-1.7181,-0.89458,-0.39609,-0.49969,-0.22391,-0.21112,-0.13124,0.27248,0.47466,-0.60245,-0.8045,-0.7042,-0.84846,-1.7685,-1.8092,-1.8302,-1.9443,-2.0597,-1.2402,-0.84386,-0.63068,-1.0902,-0.5838,-0.5737,-0.80039,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.1666,0.86978,0.68205,1.129,1.8281,0.68033,0.58709,0.67272,0.43306,1.0103,0.62839,-0.00806,-1.2468,-1.6232,-1.3548,-1.4535,-1.2717,-1.6666,-1.0742,-0.32936,-0.13677,0.31901,0.42094,0.152,-0.40143,-0.42012,0.62137,-0.28339,-0.89572,-1.3666,-1.6857,-2.0501,-2.2156,-1.9008,-1.6724,-1.3772,-1.2415,-0.8529,-0.17193,-0.82172,-0.84861,-0.88752,-0.17029,-0.74521,-0.86001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.93479,1.6514,0.81331,1.1414,0.54865,0.46579,0.8448,0.13725,-1.3832,-2.1624,-1.6807,-1.8886,-1.8309,-1.3626,-1.133,-0.24493,-0.86793,-0.22157,-0.13912,-0.043059,0.020682,-0.41952,0.87274,0.29854,0.22822,-0.42717,-1.1359,-1.5934,-1.8161,-1.6627,-1.6388,-1.4672,-1.8823,-1.7957,-1.4615,-0.37556,-0.36483,-0.68021,-0.5302,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.4148,0.73943,0.81428,0.92445,0.80823,0.88311,0.62852,-0.096908,-0.17902,-1.0864,-1.9996,-1.8451,-1.6431,-1.1741,-1.1063,-1.392,-0.69191,0.003187,0.064731,-0.08606,0.22535,0.81339,0.32572,0.53064,1.0446,0.58371,0.10816,-1.2143,-1.8942,-1.984,-2.162,-2.2801,-1.7137,-1.3552,-1.342,0.20026,0.067737,-1.0024,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.60336,0.86857,0.70449,0.98236,0.49979,0.33023,0.26896,-1.4012,-1.8948,-1.7377,-1.4792,-1.1823,-1.2039,-0.99141,-0.48426,-0.67279,-0.068519,0.42072,0.51534,0.6052,1.0537,0.52171,1.2218,0.29299,0.27475,-1.2659,-1.5795,-1.8284,-2.0747,-2.1483,-1.4831,-1.483,-1.0903,-0.5651,0.025815,-0.42926,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.7628,0.71399,1.1528,1.5663,0.87099,0.36878,1.3584,0.52023,0.42023,0.23053,0.28795,-0.4903,-1.4912,-1.1782,-1.2378,-1.2688,-1.4238,-1.0633,-0.56081,-0.006372,0.014287,0.50183,0.41512,-0.22914,-0.10099,-0.055604,0.56772,-0.43064,-0.95295,-1.441,-1.7074,-1.8548,-1.6803,-1.6328,-1.4478,-1.2241,-1.0672,0.11795,-0.82443,-0.75749,-0.79549,-0.076971,-0.1572,-0.48062,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.9246,1.1085,0.017289,-1.312,-1.71,-1.5937,-1.4569,-1.6216,-1.5812,-0.96599,-0.41498,0.092757,0.402,-0.13591,0.11853,0.20318,0.034482,-0.52256,-0.90245,-1.14,-1.93,-1.9103,-1.7149,-2.0306,-2.1126,-1.7038,-1.3656,-0.98967,-0.66736,-0.59128,-0.62814,0.029365,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.3166,0.88998,0.30345,0.45129,0.37113,0.3534,1.2196,-1.0657,-1.5584,-1.2829,-1.4462,-0.96585,-1.2075,-0.44864,0.21961,0.56187,0.87751,-0.41036,0.35048,0.11714,-0.07033,0.073944,-0.76621,-1.4647,-1.8781,-2.0816,-2.4123,-2.3573,-2.5081,-1.9135,-1.4924,-1.0204,-0.74011,-0.86749,-0.5679,-0.78875,-0.90987,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.4561,0.57339,0.91204,0.68081,0.40127,0.55898,0.46198,-0.71374,-1.781,-1.5773,-1.6693,-1.5774,-1.3426,-1.0642,-0.78263,-0.44437,0.070908,0.51856,1.0402,0.54638,0.43442,0.20229,-0.24086,0.3418,-0.38782,-0.63772,-1.4797,-1.7619,-1.6247,-1.4232,-1.3049,-1.7186,-1.6745,-1.2273,-0.50799,-0.72484,-0.91158,-0.41391,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
