@relation SpokenArabicDigits_channel_8

@attribute channel_8_0 numeric
@attribute channel_8_1 numeric
@attribute channel_8_2 numeric
@attribute channel_8_3 numeric
@attribute channel_8_4 numeric
@attribute channel_8_5 numeric
@attribute channel_8_6 numeric
@attribute channel_8_7 numeric
@attribute channel_8_8 numeric
@attribute channel_8_9 numeric
@attribute channel_8_10 numeric
@attribute channel_8_11 numeric
@attribute channel_8_12 numeric
@attribute channel_8_13 numeric
@attribute channel_8_14 numeric
@attribute channel_8_15 numeric
@attribute channel_8_16 numeric
@attribute channel_8_17 numeric
@attribute channel_8_18 numeric
@attribute channel_8_19 numeric
@attribute channel_8_20 numeric
@attribute channel_8_21 numeric
@attribute channel_8_22 numeric
@attribute channel_8_23 numeric
@attribute channel_8_24 numeric
@attribute channel_8_25 numeric
@attribute channel_8_26 numeric
@attribute channel_8_27 numeric
@attribute channel_8_28 numeric
@attribute channel_8_29 numeric
@attribute channel_8_30 numeric
@attribute channel_8_31 numeric
@attribute channel_8_32 numeric
@attribute channel_8_33 numeric
@attribute channel_8_34 numeric
@attribute channel_8_35 numeric
@attribute channel_8_36 numeric
@attribute channel_8_37 numeric
@attribute channel_8_38 numeric
@attribute channel_8_39 numeric
@attribute channel_8_40 numeric
@attribute channel_8_41 numeric
@attribute channel_8_42 numeric
@attribute channel_8_43 numeric
@attribute channel_8_44 numeric
@attribute channel_8_45 numeric
@attribute channel_8_46 numeric
@attribute channel_8_47 numeric
@attribute channel_8_48 numeric
@attribute channel_8_49 numeric
@attribute channel_8_50 numeric
@attribute channel_8_51 numeric
@attribute channel_8_52 numeric
@attribute channel_8_53 numeric
@attribute channel_8_54 numeric
@attribute channel_8_55 numeric
@attribute channel_8_56 numeric
@attribute channel_8_57 numeric
@attribute channel_8_58 numeric
@attribute channel_8_59 numeric
@attribute channel_8_60 numeric
@attribute channel_8_61 numeric
@attribute channel_8_62 numeric
@attribute channel_8_63 numeric
@attribute channel_8_64 numeric
@attribute channel_8_65 numeric
@attribute channel_8_66 numeric
@attribute channel_8_67 numeric
@attribute channel_8_68 numeric
@attribute channel_8_69 numeric
@attribute channel_8_70 numeric
@attribute channel_8_71 numeric
@attribute channel_8_72 numeric
@attribute channel_8_73 numeric
@attribute channel_8_74 numeric
@attribute channel_8_75 numeric
@attribute channel_8_76 numeric
@attribute channel_8_77 numeric
@attribute channel_8_78 numeric
@attribute channel_8_79 numeric
@attribute channel_8_80 numeric
@attribute channel_8_81 numeric
@attribute channel_8_82 numeric
@attribute channel_8_83 numeric
@attribute channel_8_84 numeric
@attribute channel_8_85 numeric
@attribute channel_8_86 numeric
@attribute channel_8_87 numeric
@attribute channel_8_88 numeric
@attribute channel_8_89 numeric
@attribute channel_8_90 numeric
@attribute channel_8_91 numeric
@attribute channel_8_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.47031,0.41533,0.41653,0.115,1.0384,0.18813,0.57481,0.83629,0.71946,0.43878,-0.46968,-0.70119,-0.7709,-1.0101,-1.4694,-1.0158,-0.40608,0.48343,-0.060593,-0.18977,0.34966,0.05273,-0.27321,-0.17384,0.74197,0.35112,0.63369,0.68082,0.46352,0.58975,0.27112,-0.077517,-0.48013,0.33261,-0.029824,0.055284,0.3939,0.21493,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.37271,0.29888,0.53523,0.05831,1.3103,1.2863,0.67853,0.516,0.54981,-0.095947,-0.81111,-0.89062,-1.0734,-1.1209,-0.53703,-0.50849,-0.1623,0.77013,0.41309,0.37506,-0.020593,-0.44498,0.088054,0.26145,-0.20043,0.91628,0.56179,0.44513,0.17133,0.32814,0.20951,0.1224,0.63503,0.65824,0.088933,-0.008769,0.1684,0.45746,0.19568,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.70585,1.134,0.48058,0.77653,1.1093,0.52579,0.73345,0.76815,0.26703,0.58279,0.34216,0.20014,-0.26601,0.006173,-0.13378,-0.042925,-0.26203,-0.24467,0.58407,0.66263,0.56495,0.10715,0.26209,0.15678,-0.37825,0.49666,-0.03393,-0.23851,0.99575,0.58852,0.42457,0.34283,0.32497,0.44778,0.55355,0.55974,0.67425,0.82579,0.45481,0.6737,0.73264,0.68162,0.56557,0.61624,0.27393,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.18915,1.2837,0.504,0.45862,0.55367,0.1102,0.43086,0.78746,0.083508,-0.86764,-1.0065,-0.84147,-0.56928,-0.59747,-0.17802,0.23662,-0.038704,0.31707,0.28418,0.050382,0.15663,0.14824,-0.039348,-0.026454,0.11438,0.80519,0.66266,0.8098,0.7695,0.54947,0.80299,0.68341,0.34418,0.38304,0.40706,0.37924,0.17891,0.035261,0.37822,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.45452,0.47637,0.32826,0.15179,0.56272,0.64499,0.42953,0.064836,0.22725,-0.20509,-0.27747,-0.32783,-0.63437,-0.32501,-0.38164,0.28381,0.42763,1.0948,0.39529,-0.001962,0.046038,0.085584,0.54841,0.42133,0.33766,-0.034107,0.61419,1.0977,0.62496,0.55177,0.16877,0.15265,0.35556,0.32602,0.68507,0.61053,0.97322,1.1071,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.43906,0.58634,0.34819,0.39902,0.44235,0.17629,0.35708,0.18446,-0.17048,-0.30597,-0.56581,0.047214,-0.26085,0.24603,0.5071,1.0988,0.53109,-0.42268,0.043752,0.19834,0.52829,0.50058,0.44962,0.37476,0.079488,1.0702,0.64441,0.64568,0.26298,0.070903,0.47068,0.41295,0.70822,0.72606,0.74534,0.65685,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.94416,0.40615,1.1361,1.4662,0.51756,-0.32644,1.2224,0.40358,0.30512,0.46205,0.50651,0.56399,-0.13013,-0.076371,-0.092421,-0.18672,-0.25304,0.33414,0.9162,0.59704,-0.033537,0.43075,0.25055,0.077545,0.024169,0.41716,-0.2176,0.63709,1.006,0.49086,0.52498,0.3767,0.2317,0.50979,0.56538,0.57718,0.44833,0.45613,0.50122,0.37563,0.5041,0.42935,0.38257,0.002622,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0062,0.36209,0.5607,-0.1498,-0.78119,-0.36042,-0.48751,-0.12938,-0.47286,0.19426,0.4793,0.30459,0.44618,-0.099654,0.038046,0.23387,-0.046986,0.54171,0.95039,0.48332,0.21035,0.40407,0.5842,0.19651,0.25104,0.34173,0.35239,0.031143,0.075548,-0.073212,-0.6481,-0.04653,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.96489,0.75735,0.1127,0.33066,0.22817,0.54679,-0.15347,-0.23194,-0.97101,-0.80848,-0.82713,-0.062635,0.17476,0.70709,0.39977,0.35384,0.7201,-0.29719,0.034835,-0.011304,-0.035195,0.030244,0.13688,0.49214,0.27914,0.25279,0.3545,0.16115,0.16457,0.17843,0.58261,0.59957,0.34554,0.17517,-0.2025,0.36581,-0.19221,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.3017,0.82474,0.53268,0.60385,0.49729,0.29652,-0.040218,0.14291,-1.0123,-0.97894,-0.74969,-0.33596,-0.13099,0.051359,0.79102,0.28371,0.19288,0.41514,-0.04217,0.35714,0.95912,0.15123,-0.061765,0.35346,0.64186,0.88759,0.57671,0.73868,0.44626,0.65076,0.64123,0.19664,0.57129,0.38091,0.74063,0.24506,-0.059542,0.25057,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
